date,city_id,province,country,latitude,longitude,temperature_max,temperature_min,temperature_mean,rain_sum,humidity_mean,wind_speed_max,aqi,cloud_cover_mean
2026-04-24,327,Bà Rịa – Vũng Tàu,Viet Nam,10.4114,107.1362,30.2,27.7,28.8,0.0,72,17.1,36,75
2026-04-24,385,Hà Giang,Viet Nam,22.8233,104.9836,27.2,20.5,24.0,0.3,79,6.4,56,78
2026-04-24,215,Hải Dương,Viet Nam,20.9391,106.3146,28.0,21.8,24.4,0.2,81,8.9,89,63
2026-04-24,110,Thái Nguyên,Viet Nam,21.5939,105.8481,28.7,21.3,25.0,0.0,75,8.8,69,56
2026-04-24,729,Phú Quốc,Viet Nam,10.279526,104.003538,33.4,25.1,28.7,0.0,67,12.2,39,92
2026-04-24,707,Bắc Ninh,Viet Nam,21.1861,106.0763,28.6,21.8,24.6,0.0,80,12.5,103,64
2026-04-24,456,Vĩnh Phúc,Viet Nam,21.3089,105.6047,27.9,22.5,24.8,0.0,77,9.8,100,91
2026-04-24,495,Nghệ An,Viet Nam,18.6667,105.6667,26.6,24.1,24.9,10.9,89,11.5,72,99
2026-04-24,620,Cần Thơ,Viet Nam,10.0451,105.7462,34.4,24.7,29.0,0.0,67,15.6,79,72
2026-04-24,160,Nam Định,Viet Nam,20.4231,106.1681,26.6,22.6,24.2,1.1,85,13.9,106,64
2026-04-24,454,Thanh Hóa,Viet Nam,19.8075,105.7764,26.1,22.7,24.0,15.5,88,14.8,88,87
2026-04-24,915,Tây Ninh,Viet Nam,11.3125,106.1006,36.0,25.7,30.3,0.0,61,14.6,71,91
2026-04-24,168,An Giang,Viet Nam,10.5185,105.1152,34.2,23.0,28.6,0.0,68,10.8,81,87
2026-04-24,849,Bắc Giang,Viet Nam,21.2731,106.1946,28.7,21.7,24.7,0.0,80,14.6,103,62
2026-04-24,133,Bình Định,Viet Nam,13.782,109.2194,33.6,23.4,28.1,20.0,77,18.4,57,90
2026-04-24,347,Bình Phước,Viet Nam,11.7516,106.8778,33.7,25.5,29.2,0.0,68,14.1,46,93
2026-04-24,590,Đà Nẵng,Viet Nam,16.0471,108.2068,31.0,25.0,26.6,1.7,82,17.6,66,100
2026-04-24,278,Đồng Nai,Viet Nam,10.9575,106.8427,35.5,26.7,29.8,0.0,66,17.5,49,82
2026-04-24,288,Hoàng Sa,Viet Nam,16.641233,112.742024,28.1,26.9,27.5,0.1,76,18.5,36,75
2026-04-24,920,Vĩnh Long,Viet Nam,10.2536,105.9723,34.8,24.6,28.8,0.0,67,16.1,73,72
2026-04-24,196,Đắk Lắk,Viet Nam,12.6667,108.05,34.4,24.6,28.8,0.4,64,15.5,66,99
2026-04-24,416,Ninh Bình,Viet Nam,20.2506,105.9744,26.9,22.2,24.1,0.5,86,12.4,106,65
2026-04-24,108,Lào Cai,Viet Nam,22.4856,103.9707,27.3,22.1,24.8,0.1,77,10.6,53,61
2026-04-24,255,Long An,Viet Nam,10.5332,105.4053,33.9,24.0,29.0,0.0,65,10.1,82,87
2026-04-24,226,Kon Tum,Viet Nam,14.35,108.0,33.2,23.0,27.1,0.4,67,13.9,77,85
2026-04-24,511,Hòa Bình,Viet Nam,20.8171,105.3375,27.6,22.3,24.6,0.5,87,11.0,79,92
2026-04-24,237,Hải Phòng,Viet Nam,20.8449,106.6881,27.9,22.1,24.4,1.6,80,12.0,61,55
2026-04-24,463,Hậu Giang,Viet Nam,9.7845,105.4735,34.5,23.5,28.5,0.0,69,15.0,67,82
2026-04-24,252,Phú Thọ,Viet Nam,21.3235,105.4011,28.5,23.6,25.5,0.2,79,12.1,100,86
2026-04-24,201,Trường Sa,Viet Nam,10.66936,115.833324,29.6,28.6,29.0,0.2,75,25.9,34,25
2026-04-24,960,Lai Châu,Viet Nam,22.3959,103.4621,27.0,18.6,22.4,0.6,78,9.2,56,31
2026-04-24,833,Bến Tre,Viet Nam,10.2424,106.3752,33.8,24.6,28.2,0.0,73,12.7,62,77
2026-04-24,872,Thái Bình,Viet Nam,20.4463,106.3364,26.5,22.5,24.1,1.1,85,15.4,77,62
2026-04-25,463,Hậu Giang,Viet Nam,9.7845,105.4735,33.7,24.6,29.0,0.2,71,14.3,66,24
2026-04-25,252,Phú Thọ,Viet Nam,21.3235,105.4011,29.8,23.4,26.2,0.2,76,13.4,122,58
2026-04-25,590,Đà Nẵng,Viet Nam,16.0471,108.2068,29.6,24.9,26.9,0.7,78,16.0,54,80
2026-04-25,278,Đồng Nai,Viet Nam,10.9575,106.8427,36.2,26.5,30.6,0.1,64,13.9,43,49
2026-04-25,701,Hà Nội,Viet Nam,21.0285,105.8542,29.3,22.6,25.6,0.3,79,12.0,124,52
2026-04-25,684,Khánh Hòa,Viet Nam,12.2467,109.1833,30.6,25.6,27.9,1.4,75,15.8,36,47
2026-04-25,767,Kiên Giang,Viet Nam,10.0122,105.0809,34.4,25.0,29.2,0.9,70,14.4,68,38
2026-04-25,196,Đắk Lắk,Viet Nam,12.6667,108.05,33.8,23.2,27.6,0.9,65,21.8,48,62
2026-04-25,981,Quảng Bình,Viet Nam,17.4731,106.5962,27.7,23.0,25.1,0.8,88,17.3,49,82
2026-04-25,503,Sơn La,Viet Nam,21.3262,103.9149,28.0,20.1,24.0,9.2,74,18.4,78,72
2026-04-25,620,Cần Thơ,Viet Nam,10.0451,105.7462,33.9,25.4,29.3,0.5,71,14.4,75,37
2026-04-25,108,Lào Cai,Viet Nam,22.4856,103.9707,29.7,23.6,26.5,0.6,71,10.2,75,78
2026-04-25,132,Đắk Nông,Viet Nam,12.0,107.7,32.5,21.2,24.9,2.4,82,15.7,63,73
2026-04-25,110,Thái Nguyên,Viet Nam,21.5939,105.8481,30.0,22.1,25.6,0.0,75,11.9,96,52
2026-04-25,365,Cà Mau,Viet Nam,9.1769,105.1501,34.5,25.8,29.9,0.2,70,16.4,33,40
2026-04-25,255,Long An,Viet Nam,10.5332,105.4053,34.2,25.7,29.3,0.3,72,14.0,77,41
2026-04-25,960,Lai Châu,Viet Nam,22.3959,103.4621,27.2,18.5,22.5,5.0,76,9.9,72,74
2026-04-25,734,Yên Bái,Viet Nam,21.7051,104.8751,29.2,22.4,25.5,1.3,77,11.2,95,71
2026-04-25,456,Vĩnh Phúc,Viet Nam,21.3089,105.6047,29.6,22.8,25.6,0.2,77,11.9,122,60
2026-04-25,146,Tiền Giang,Viet Nam,10.3606,106.3636,33.6,25.7,29.5,0.1,70,17.0,58,28
2026-04-25,454,Thanh Hóa,Viet Nam,19.8075,105.7764,28.4,21.9,24.9,0.7,85,15.3,98,86
2026-04-25,813,Đồng Tháp,Viet Nam,10.4552,105.6323,33.9,25.3,28.7,1.5,77,13.0,77,45
2026-04-25,160,Nam Định,Viet Nam,20.4231,106.1681,28.7,22.6,25.0,0.0,83,12.6,110,50
2026-04-25,168,An Giang,Viet Nam,10.5185,105.1152,34.2,25.0,28.9,0.4,74,15.6,78,44
2026-04-25,275,Tuyên Quang,Viet Nam,21.8159,105.2132,29.6,22.5,25.7,0.0,73,11.4,86,63
2026-04-25,797,Gia Lai,Viet Nam,13.9833,108.0,30.0,20.6,24.4,7.1,75,16.4,41,81
2026-04-25,416,Ninh Bình,Viet Nam,20.2506,105.9744,28.6,22.6,25.1,0.1,83,12.9,110,67
2026-04-25,326,Thừa Thiên Huế,Viet Nam,16.4633,107.5847,29.3,24.2,26.3,1.8,82,14.2,66,86
2026-04-25,237,Hải Phòng,Viet Nam,20.8449,106.6881,28.8,21.8,25.1,0.0,79,10.7,66,35
2026-04-25,496,Bạc Liêu,Viet Nam,9.2941,105.7242,33.5,25.3,29.2,0.0,71,17.3,32,33
2026-04-25,385,Hà Giang,Viet Nam,22.8233,104.9836,29.9,22.8,26.0,0.0,73,9.1,69,66
2026-04-25,327,Bà Rịa – Vũng Tàu,Viet Nam,10.4114,107.1362,30.9,27.0,29.1,0.1,74,23.3,35,15
2026-04-25,288,Hoàng Sa,Viet Nam,16.641233,112.742024,28.3,27.3,27.6,0.0,71,8.3,35,50
2026-04-25,920,Vĩnh Long,Viet Nam,10.2536,105.9723,33.5,25.8,29.4,0.2,71,14.9,68,26
2026-04-25,645,Hà Tĩnh,Viet Nam,18.3421,105.9038,27.4,22.3,24.9,2.3,87,14.3,49,89
2026-04-25,215,Hải Dương,Viet Nam,20.9391,106.3146,29.8,21.2,25.1,0.0,81,14.2,94,49
2026-04-25,347,Bình Phước,Viet Nam,11.7516,106.8778,34.5,24.2,28.1,5.2,78,15.5,48,87
2026-04-25,707,Bắc Ninh,Viet Nam,21.1861,106.0763,29.8,22.2,25.4,0.2,79,14.5,124,62
2026-04-25,511,Hòa Bình,Viet Nam,20.8171,105.3375,30.1,23.0,26.1,0.1,79,11.9,100,70
2026-04-25,872,Thái Bình,Viet Nam,20.4463,106.3364,28.3,22.4,24.8,0.0,84,12.8,76,55
2026-04-25,208,Ninh Thuận,Viet Nam,11.5647,108.9892,33.6,23.8,29.0,0.9,69,20.8,38,37
2026-04-25,915,Tây Ninh,Viet Nam,11.3125,106.1006,36.0,26.6,30.1,2.5,66,12.8,67,53
2026-04-25,696,Hà Nam,Viet Nam,20.5463,105.9142,29.2,22.3,25.0,0.0,81,12.5,110,61
2026-04-25,495,Nghệ An,Viet Nam,18.6667,105.6667,28.1,22.7,25.2,0.7,86,14.3,71,80
2026-04-25,521,TP. Hồ Chí Minh,Viet Nam,10.8231,106.6297,36.1,27.0,30.9,1.8,63,13.4,43,43
2026-04-25,910,Cao Bằng,Viet Nam,22.6661,106.2635,28.4,21.3,24.5,0.0,70,8.5,52,70
2026-04-25,861,Lạng Sơn,Viet Nam,21.8519,106.7614,28.3,18.5,23.3,0.0,72,8.5,56,60
2026-04-25,122,Lâm Đồng,Viet Nam,11.9404,108.4419,24.8,14.0,19.1,5.1,80,13.0,53,69
2026-04-25,201,Trường Sa,Viet Nam,10.66936,115.833324,29.6,27.9,29.1,7.4,76,25.3,31,43
2026-04-25,729,Phú Quốc,Viet Nam,10.279526,104.003538,32.9,25.7,28.9,0.3,69,12.3,45,47
2026-04-25,123,Quảng Trị,Viet Nam,16.75,107.1833,28.3,23.4,25.8,2.5,85,15.0,46,77
2026-04-25,587,Trà Vinh,Viet Nam,9.9342,106.3339,33.8,25.9,29.6,0.1,68,17.7,47,43
2026-04-25,833,Bến Tre,Viet Nam,10.2424,106.3752,33.0,25.4,28.8,0.1,75,15.2,58,35
2026-04-25,669,Hưng Yên,Viet Nam,20.6465,106.0511,29.2,22.4,25.2,0.0,81,12.3,126,54
2026-04-25,249,Phú Yên,Viet Nam,13.0883,109.3045,30.6,24.3,27.1,1.9,81,17.0,39,52
2026-04-25,547,Sóc Trăng,Viet Nam,9.6019,105.9731,34.2,25.5,29.5,0.0,68,18.2,63,18
2026-04-25,193,Bắc Kạn,Viet Nam,22.147,105.8326,29.1,21.4,25.2,0.0,75,5.6,61,71
2026-04-25,849,Bắc Giang,Viet Nam,21.2731,106.1946,29.8,22.1,25.5,0.0,78,14.4,124,53
2026-04-25,951,Bình Dương,Viet Nam,11.0531,106.6661,35.4,26.2,30.2,0.4,66,14.5,47,63
2026-04-25,226,Kon Tum,Viet Nam,14.35,108.0,32.2,22.5,26.3,3.5,68,15.4,42,76
2026-04-25,133,Bình Định,Viet Nam,13.782,109.2194,30.3,23.9,26.7,2.1,83,15.6,37,75
2026-04-25,811,Điện Biên,Viet Nam,21.3833,103.0167,29.7,21.0,25.3,11.9,78,10.7,72,89
2026-04-25,784,Bình Thuận,Viet Nam,10.9333,108.1,32.3,24.3,29.1,0.0,69,24.5,33,28
2026-04-26,915,Tây Ninh,Viet Nam,11.3125,106.1006,34.3,25.6,29.4,0.3,69,13.7,66,85
2026-04-26,587,Trà Vinh,Viet Nam,9.9342,106.3339,34.2,26.3,29.7,0.1,70,16.2,38,23
2026-04-26,920,Vĩnh Long,Viet Nam,10.2536,105.9723,34.5,26.1,29.7,0.0,70,14.9,68,64
2026-04-26,503,Sơn La,Viet Nam,21.3262,103.9149,27.0,19.9,22.8,8.6,85,10.4,75,62
2026-04-26,861,Lạng Sơn,Viet Nam,21.8519,106.7614,28.0,21.3,24.0,0.7,79,13.7,65,94
2026-04-26,201,Trường Sa,Viet Nam,10.66936,115.833324,29.6,29.0,29.4,0.0,74,26.7,36,29
2026-04-26,326,Thừa Thiên Huế,Viet Nam,16.4633,107.5847,30.7,24.5,27.2,0.3,79,15.1,46,82
2026-04-26,729,Phú Quốc,Viet Nam,10.279526,104.003538,33.8,26.1,29.3,0.1,69,14.2,45,71
2026-04-26,784,Bình Thuận,Viet Nam,10.9333,108.1,33.6,26.1,29.5,0.0,65,27.6,33,59
2026-04-26,278,Đồng Nai,Viet Nam,10.9575,106.8427,37.2,26.4,30.7,0.0,60,13.7,43,56
2026-04-26,521,TP. Hồ Chí Minh,Viet Nam,10.8231,106.6297,37.3,26.7,30.9,0.6,60,12.5,43,68
2026-04-26,833,Bến Tre,Viet Nam,10.2424,106.3752,33.8,25.4,28.9,0.0,74,14.7,51,47
2026-04-26,590,Đà Nẵng,Viet Nam,16.0471,108.2068,30.7,25.4,27.6,0.0,74,13.4,45,91
2026-04-26,110,Thái Nguyên,Viet Nam,21.5939,105.8481,29.2,23.2,25.7,0.1,79,14.0,94,86
2026-04-26,193,Bắc Kạn,Viet Nam,22.147,105.8326,28.5,22.8,24.8,2.2,81,11.1,80,98
2026-04-26,463,Hậu Giang,Viet Nam,9.7845,105.4735,34.8,25.2,29.5,0.0,71,13.6,67,46
2026-04-26,237,Hải Phòng,Viet Nam,20.8449,106.6881,28.9,23.4,25.7,6.8,82,11.9,71,74
2026-04-26,669,Hưng Yên,Viet Nam,20.6465,106.0511,28.7,23.7,25.6,3.0,85,11.3,98,65
2026-04-26,701,Hà Nội,Viet Nam,21.0285,105.8542,29.4,23.3,25.5,3.4,83,13.7,97,67
2026-04-26,108,Lào Cai,Viet Nam,22.4856,103.9707,26.2,22.0,23.9,2.1,89,7.9,79,88
2026-04-26,454,Thanh Hóa,Viet Nam,19.8075,105.7764,29.4,23.3,26.0,0.9,83,13.0,83,67
2026-04-26,734,Yên Bái,Viet Nam,21.7051,104.8751,27.8,23.0,25.0,0.8,85,8.0,102,94
2026-04-26,960,Lai Châu,Viet Nam,22.3959,103.4621,24.0,17.4,20.2,11.1,87,6.8,70,89
2026-04-26,872,Thái Bình,Viet Nam,20.4463,106.3364,28.6,23.5,25.7,0.5,84,11.9,86,68
2026-04-26,813,Đồng Tháp,Viet Nam,10.4552,105.6323,34.3,25.7,29.6,0.0,70,14.1,79,81
2026-04-26,252,Phú Thọ,Viet Nam,21.3235,105.4011,30.0,23.5,26.1,0.0,80,18.1,105,76
2026-04-26,416,Ninh Bình,Viet Nam,20.2506,105.9744,28.9,23.9,25.8,0.6,83,12.8,96,64
2026-04-26,495,Nghệ An,Viet Nam,18.6667,105.6667,30.0,24.2,26.5,0.0,81,12.1,75,69
2026-04-26,620,Cần Thơ,Viet Nam,10.0451,105.7462,35.0,25.7,29.9,0.1,69,14.1,75,59
2026-04-26,684,Khánh Hòa,Viet Nam,12.2467,109.1833,31.3,25.8,28.2,0.3,72,16.6,36,67
2026-04-26,797,Gia Lai,Viet Nam,13.9833,108.0,30.2,20.4,24.1,1.5,74,14.7,31,95
2026-04-26,696,Hà Nam,Viet Nam,20.5463,105.9142,28.7,23.0,25.2,1.9,85,12.1,96,62
2026-04-26,496,Bạc Liêu,Viet Nam,9.2941,105.7242,33.9,26.5,29.7,0.2,72,18.4,34,40
2026-04-26,767,Kiên Giang,Viet Nam,10.0122,105.0809,35.6,25.2,29.9,0.8,66,13.9,68,59
2026-04-26,511,Hòa Bình,Viet Nam,20.8171,105.3375,31.2,23.2,26.3,0.6,80,8.9,90,71
2026-04-26,456,Vĩnh Phúc,Viet Nam,21.3089,105.6047,29.1,23.2,25.5,1.5,81,14.7,105,76
2026-04-26,123,Quảng Trị,Viet Nam,16.75,107.1833,29.2,24.0,26.5,3.5,84,15.2,38,80
2026-04-26,288,Hoàng Sa,Viet Nam,16.641233,112.742024,28.6,27.6,28.0,0.0,70,18.3,37,31
2026-04-26,951,Bình Dương,Viet Nam,11.0531,106.6661,35.4,25.5,30.1,0.1,63,15.7,59,73
2026-04-26,707,Bắc Ninh,Viet Nam,21.1861,106.0763,29.2,23.3,25.7,0.3,81,13.5,97,73
2026-04-26,547,Sóc Trăng,Viet Nam,9.6019,105.9731,34.6,26.1,29.9,0.1,70,17.5,62,31
2026-04-26,146,Tiền Giang,Viet Nam,10.3606,106.3636,34.2,25.7,29.5,0.0,70,15.7,51,56
2026-04-26,249,Phú Yên,Viet Nam,13.0883,109.3045,31.4,24.7,27.7,0.1,74,15.1,37,75
2026-04-26,347,Bình Phước,Viet Nam,11.7516,106.8778,32.9,24.6,27.8,1.2,76,17.8,58,81
2026-04-26,215,Hải Dương,Viet Nam,20.9391,106.3146,29.4,22.8,25.5,1.9,83,12.8,89,69
2026-04-26,255,Long An,Viet Nam,10.5332,105.4053,34.3,26.0,30.0,0.1,66,13.9,79,79
2026-04-26,122,Lâm Đồng,Viet Nam,11.9404,108.4419,25.0,14.8,19.0,0.0,72,13.2,40,87
2026-04-26,160,Nam Định,Viet Nam,20.4231,106.1681,28.7,23.6,25.7,1.0,84,11.6,96,65
2026-04-26,196,Đắk Lắk,Viet Nam,12.6667,108.05,34.8,23.2,28.3,0.0,58,22.9,38,63
2026-04-26,385,Hà Giang,Viet Nam,22.8233,104.9836,27.9,22.5,24.5,3.8,82,10.0,77,100
2026-04-26,133,Bình Định,Viet Nam,13.782,109.2194,31.1,24.2,27.0,1.0,77,14.6,36,87
2026-04-26,226,Kon Tum,Viet Nam,14.35,108.0,31.7,21.4,26.0,1.2,72,19.1,32,88
2026-04-26,132,Đắk Nông,Viet Nam,12.0,107.7,32.1,20.4,25.2,0.0,71,20.9,65,61
2026-04-26,811,Điện Biên,Viet Nam,21.3833,103.0167,27.0,19.4,23.1,4.8,87,7.2,71,63
2026-04-26,168,An Giang,Viet Nam,10.5185,105.1152,33.8,25.4,29.4,0.0,68,12.1,74,74
2026-04-26,327,Bà Rịa – Vũng Tàu,Viet Nam,10.4114,107.1362,31.6,27.6,29.2,0.0,74,22.6,36,38
2026-04-26,849,Bắc Giang,Viet Nam,21.2731,106.1946,29.0,23.3,25.7,1.3,81,13.7,97,77
2026-04-26,275,Tuyên Quang,Viet Nam,21.8159,105.2132,29.5,22.7,25.1,0.8,80,10.6,90,91
2026-04-26,365,Cà Mau,Viet Nam,9.1769,105.1501,35.4,26.4,30.4,0.0,69,18.5,34,48
2026-04-26,910,Cao Bằng,Viet Nam,22.6661,106.2635,28.8,22.1,24.7,1.1,77,13.8,69,88
2026-04-26,981,Quảng Bình,Viet Nam,17.4731,106.5962,28.2,24.5,26.0,1.2,87,14.2,40,87
2026-04-26,208,Ninh Thuận,Viet Nam,11.5647,108.9892,35.0,25.5,29.5,0.0,65,23.4,33,63
2026-04-26,645,Hà Tĩnh,Viet Nam,18.3421,105.9038,28.3,23.6,25.9,1.0,86,14.0,64,77
2026-04-27,122,Lâm Đồng,Viet Nam,11.9404,108.4419,24.9,16.0,19.9,1.2,79,10.3,44,57
2026-04-27,707,Bắc Ninh,Viet Nam,21.1861,106.0763,30.7,24.0,26.8,0.9,82,19.8,74,67
2026-04-27,193,Bắc Kạn,Viet Nam,22.147,105.8326,30.2,23.0,26.1,1.3,82,12.7,71,69
2026-04-27,645,Hà Tĩnh,Viet Nam,18.3421,105.9038,31.5,24.5,27.1,1.7,86,12.1,52,54
2026-04-27,146,Tiền Giang,Viet Nam,10.3606,106.3636,34.5,26.6,29.9,0.0,71,17.0,45,36
2026-04-27,960,Lai Châu,Viet Nam,22.3959,103.4621,25.3,16.5,20.7,6.2,80,6.9,51,75
2026-04-27,734,Yên Bái,Viet Nam,21.7051,104.8751,32.3,23.0,26.5,0.5,80,10.6,93,58
2026-04-27,767,Kiên Giang,Viet Nam,10.0122,105.0809,35.7,25.8,30.5,0.0,66,13.8,66,43
2026-04-27,861,Lạng Sơn,Viet Nam,21.8519,106.7614,28.4,21.5,24.3,2.9,85,20.7,48,71
2026-04-27,669,Hưng Yên,Viet Nam,20.6465,106.0511,30.3,24.6,26.7,0.8,85,20.4,72,63
2026-04-27,872,Thái Bình,Viet Nam,20.4463,106.3364,29.1,24.8,26.5,2.2,86,21.8,36,51
2026-04-27,123,Quảng Trị,Viet Nam,16.75,107.1833,31.4,24.4,27.9,1.8,81,12.2,62,89
2026-04-27,252,Phú Thọ,Viet Nam,21.3235,105.4011,31.8,23.9,27.2,0.0,79,21.1,79,60
2026-04-27,108,Lào Cai,Viet Nam,22.4856,103.9707,30.0,21.8,25.5,0.2,75,8.7,66,71
2026-04-27,503,Sơn La,Viet Nam,21.3262,103.9149,28.6,20.2,23.8,1.0,80,12.8,67,60
2026-04-27,811,Điện Biên,Viet Nam,21.3833,103.0167,28.1,19.5,23.3,1.4,86,10.6,66,67
2026-04-27,915,Tây Ninh,Viet Nam,11.3125,106.1006,36.3,26.8,31.1,0.0,63,14.4,64,68
2026-04-27,587,Trà Vinh,Viet Nam,9.9342,106.3339,34.3,26.2,29.8,0.0,71,16.7,40,34
2026-04-27,365,Cà Mau,Viet Nam,9.1769,105.1501,35.1,27.4,30.4,0.6,70,20.5,35,62
2026-04-27,385,Hà Giang,Viet Nam,22.8233,104.9836,30.0,22.3,25.4,1.6,79,8.6,65,77
2026-04-27,521,TP. Hồ Chí Minh,Viet Nam,10.8231,106.6297,36.9,27.6,31.2,0.0,64,14.3,38,43
2026-04-27,249,Phú Yên,Viet Nam,13.0883,109.3045,31.9,25.4,28.6,0.6,75,15.8,41,53
2026-04-27,495,Nghệ An,Viet Nam,18.6667,105.6667,31.6,24.2,27.1,0.1,85,10.1,70,50
2026-04-27,813,Đồng Tháp,Viet Nam,10.4552,105.6323,34.4,26.0,29.9,0.0,71,13.0,71,49
2026-04-27,729,Phú Quốc,Viet Nam,10.279526,104.003538,34.0,26.5,29.4,1.4,70,12.5,44,76
2026-04-27,910,Cao Bằng,Viet Nam,22.6661,106.2635,31.5,22.5,26.1,5.4,78,14.0,57,78
2026-04-27,132,Đắk Nông,Viet Nam,12.0,107.7,31.2,21.4,25.9,3.8,72,9.7,60,64
2026-04-27,496,Bạc Liêu,Viet Nam,9.2941,105.7242,34.3,26.9,30.0,0.3,71,19.6,35,53
2026-04-27,454,Thanh Hóa,Viet Nam,19.8075,105.7764,29.7,24.0,26.4,1.5,88,17.7,64,49
2026-04-27,278,Đồng Nai,Viet Nam,10.9575,106.8427,36.6,27.1,31.0,0.0,63,16.4,38,50
2026-04-27,547,Sóc Trăng,Viet Nam,9.6019,105.9731,34.9,26.5,30.0,0.0,71,18.6,62,49
2026-04-27,684,Khánh Hòa,Viet Nam,12.2467,109.1833,31.6,26.0,28.7,0.3,74,12.6,40,36
2026-04-27,456,Vĩnh Phúc,Viet Nam,21.3089,105.6047,31.1,23.7,26.6,0.1,80,17.5,79,71
2026-04-27,160,Nam Định,Viet Nam,20.4231,106.1681,29.6,24.6,26.5,2.0,86,20.7,64,58
2026-04-27,511,Hòa Bình,Viet Nam,20.8171,105.3375,33.7,23.5,27.3,0.6,80,9.4,75,51
2026-04-27,701,Hà Nội,Viet Nam,21.0285,105.8542,31.4,24.3,27.0,0.2,82,19.1,74,65
2026-04-27,275,Tuyên Quang,Viet Nam,21.8159,105.2132,30.3,22.1,26.1,0.2,79,11.8,78,64
2026-04-27,208,Ninh Thuận,Viet Nam,11.5647,108.9892,33.8,26.5,29.7,0.3,69,20.5,35,41
2026-04-27,784,Bình Thuận,Viet Nam,10.9333,108.1,33.4,27.0,29.7,0.3,70,24.2,34,60
2026-04-27,110,Thái Nguyên,Viet Nam,21.5939,105.8481,31.9,24.1,27.2,0.2,78,19.0,73,75
2026-04-27,168,An Giang,Viet Nam,10.5185,105.1152,34.8,25.7,30.1,0.1,67,11.3,69,62
